t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,roll_rate,pitch_rate,yaw_rate
46.1003,0.0169,-0.0180,0.1716,-0.0199,-0.0195,0.0016,0.1246,-0.1105,88.1412,0.0003,-0.0003,-0.0024
46.2002,0.0169,-0.0180,0.1716,-0.0199,-0.0195,0.0016,0.1246,-0.1105,88.1412,0.0003,-0.0003,-0.0024
46.3002,0.0169,-0.0180,0.1716,-0.0199,-0.0195,0.0016,0.1246,-0.1105,88.1412,0.0003,-0.0003,-0.0024
46.4003,0.0166,-0.0177,0.1757,-0.0187,-0.0194,0.0017,0.1241,-0.1097,88.1408,0.0004,-0.0003,-0.0024
46.5003,0.0166,-0.0177,0.1757,-0.0187,-0.0194,0.0017,0.1241,-0.1097,88.1408,0.0004,-0.0003,-0.0024
46.6002,0.0166,-0.0177,0.1757,-0.0187,-0.0194,0.0017,0.1241,-0.1097,88.1408,0.0004,-0.0003,-0.0024
46.7002,0.0166,-0.0177,0.1757,-0.0187,-0.0194,0.0017,0.1241,-0.1097,88.1408,0.0004,-0.0003,-0.0024
46.8002,0.0166,-0.0177,0.1757,-0.0187,-0.0194,0.0017,0.1241,-0.1097,88.1408,0.0004,-0.0003,-0.0024
46.9002,0.0168,-0.0179,0.1800,-0.0193,-0.0195,0.0028,0.1233,-0.1091,88.1409,0.0003,-0.0003,-0.0023
47.0002,0.0168,-0.0179,0.1800,-0.0193,-0.0195,0.0028,0.1233,-0.1091,88.1409,0.0003,-0.0003,-0.0023
47.1002,0.0168,-0.0179,0.1800,-0.0193,-0.0195,0.0028,0.1233,-0.1091,88.1409,0.0003,-0.0003,-0.0023
47.2002,0.0168,-0.0179,0.1800,-0.0193,-0.0195,0.0028,0.1233,-0.1091,88.1409,0.0003,-0.0003,-0.0023
47.3002,0.0168,-0.0179,0.1800,-0.0193,-0.0195,0.0028,0.1233,-0.1091,88.1409,0.0003,-0.0003,-0.0023
47.4002,0.0166,-0.0176,0.1839,-0.0195,-0.0193,0.0038,0.1227,-0.1086,88.1402,0.0003,-0.0003,-0.0024
47.5002,0.0166,-0.0176,0.1839,-0.0195,-0.0193,0.0038,0.1227,-0.1086,88.1402,0.0003,-0.0003,-0.0024
47.6003,0.0166,-0.0176,0.1839,-0.0195,-0.0193,0.0038,0.1227,-0.1086,88.1402,0.0003,-0.0003,-0.0024
47.7003,0.0166,-0.0176,0.1839,-0.0195,-0.0193,0.0038,0.1227,-0.1086,88.1402,0.0003,-0.0003,-0.0024
47.8002,0.0166,-0.0176,0.1839,-0.0195,-0.0193,0.0038,0.1227,-0.1086,88.1402,0.0003,-0.0003,-0.0024
47.9002,0.0168,-0.0178,0.1866,-0.0189,-0.0193,0.0036,0.1221,-0.1081,88.1400,0.0003,-0.0003,-0.0024
48.0002,0.0168,-0.0178,0.1866,-0.0189,-0.0193,0.0036,0.1221,-0.1081,88.1400,0.0003,-0.0003,-0.0024
48.1002,0.0168,-0.0178,0.1866,-0.0189,-0.0193,0.0036,0.1221,-0.1081,88.1400,0.0003,-0.0003,-0.0024
48.2002,0.0168,-0.0178,0.1866,-0.0189,-0.0193,0.0036,0.1221,-0.1081,88.1400,0.0003,-0.0003,-0.0024
48.3002,0.0168,-0.0178,0.1866,-0.0189,-0.0193,0.0036,0.1221,-0.1081,88.1400,0.0003,-0.0003,-0.0024
48.4002,0.0165,-0.0176,0.1863,-0.0192,-0.0191,0.0037,0.1215,-0.1074,88.1396,0.0003,-0.0003,-0.0023
48.5002,0.0165,-0.0176,0.1863,-0.0192,-0.0191,0.0037,0.1215,-0.1074,88.1396,0.0003,-0.0003,-0.0023
48.6002,0.0165,-0.0176,0.1863,-0.0192,-0.0191,0.0037,0.1215,-0.1074,88.1396,0.0003,-0.0003,-0.0023
48.7002,0.0165,-0.0176,0.1863,-0.0192,-0.0191,0.0037,0.1215,-0.1074,88.1396,0.0003,-0.0003,-0.0023
48.8002,0.0165,-0.0176,0.1863,-0.0192,-0.0191,0.0037,0.1215,-0.1074,88.1396,0.0003,-0.0003,-0.0023
48.9002,0.0165,-0.0176,0.1863,-0.0192,-0.0191,0.0037,0.1215,-0.1074,88.1396,0.0003,-0.0003,-0.0023
49.0003,0.0167,-0.0178,0.1862,-0.0198,-0.0193,0.0038,0.1212,-0.1069,88.1390,0.0004,-0.0003,-0.0024
49.1002,0.0167,-0.0178,0.1862,-0.0198,-0.0193,0.0038,0.1212,-0.1069,88.1390,0.0004,-0.0003,-0.0024
49.2002,0.0167,-0.0178,0.1862,-0.0198,-0.0193,0.0038,0.1212,-0.1069,88.1390,0.0004,-0.0003,-0.0024
49.3003,0.0167,-0.0178,0.1862,-0.0198,-0.0193,0.0038,0.1212,-0.1069,88.1390,0.0004,-0.0003,-0.0024
49.4002,0.0167,-0.0178,0.1862,-0.0198,-0.0193,0.0038,0.1212,-0.1069,88.1390,0.0004,-0.0003,-0.0024
49.5003,0.0165,-0.0175,0.1866,-0.0188,-0.0191,0.0031,0.1206,-0.1063,88.1386,0.0003,-0.0003,-0.0023
49.6002,0.0165,-0.0175,0.1866,-0.0188,-0.0191,0.0031,0.1206,-0.1063,88.1386,0.0003,-0.0003,-0.0023
49.7002,0.0165,-0.0175,0.1866,-0.0188,-0.0191,0.0031,0.1206,-0.1063,88.1386,0.0003,-0.0003,-0.0023
49.8002,0.0165,-0.0175,0.1866,-0.0188,-0.0191,0.0031,0.1206,-0.1063,88.1386,0.0003,-0.0003,-0.0023
49.9003,0.0165,-0.0175,0.1866,-0.0188,-0.0191,0.0031,0.1206,-0.1063,88.1386,0.0003,-0.0003,-0.0023
50.0002,0.0167,-0.0178,0.1863,-0.0193,-0.0192,0.0032,0.1202,-0.1059,88.1381,0.0003,-0.0003,-0.0024
50.1002,0.0167,-0.0178,0.1863,-0.0193,-0.0192,0.0032,0.1202,-0.1059,88.1381,0.0003,-0.0003,-0.0024
50.2002,0.0167,-0.0178,0.1863,-0.0193,-0.0192,0.0032,0.1202,-0.1059,88.1381,0.0003,-0.0003,-0.0024
50.3002,0.0167,-0.0178,0.1863,-0.0193,-0.0192,0.0032,0.1202,-0.1059,88.1381,0.0003,-0.0003,-0.0024
50.4002,0.0167,-0.0178,0.1863,-0.0193,-0.0192,0.0032,0.1202,-0.1059,88.1381,0.0003,-0.0003,-0.0024
50.5002,0.0164,-0.0175,0.1872,-0.0195,-0.0191,0.0036,0.1195,-0.1055,88.1375,0.0003,-0.0003,-0.0023
50.6002,0.0164,-0.0175,0.1872,-0.0195,-0.0191,0.0036,0.1195,-0.1055,88.1375,0.0003,-0.0003,-0.0023
50.7003,0.0164,-0.0175,0.1872,-0.0195,-0.0191,0.0036,0.1195,-0.1055,88.1375,0.0003,-0.0003,-0.0023
50.8003,0.0164,-0.0175,0.1872,-0.0195,-0.0191,0.0036,0.1195,-0.1055,88.1375,0.0003,-0.0003,-0.0023
50.9002,0.0164,-0.0175,0.1872,-0.0195,-0.0191,0.0036,0.1195,-0.1055,88.1375,0.0003,-0.0003,-0.0023
51.0002,0.0166,-0.0177,0.1894,-0.0187,-0.0192,0.0035,0.1190,-0.1051,88.1371,0.0003,-0.0003,-0.0023
51.1004,0.0166,-0.0177,0.1894,-0.0187,-0.0192,0.0035,0.1190,-0.1051,88.1371,0.0003,-0.0003,-0.0023
51.2002,0.0166,-0.0177,0.1894,-0.0187,-0.0192,0.0035,0.1190,-0.1051,88.1371,0.0003,-0.0003,-0.0023
51.3003,0.0166,-0.0177,0.1894,-0.0187,-0.0192,0.0035,0.1190,-0.1051,88.1371,0.0003,-0.0003,-0.0023
51.4003,0.0166,-0.0177,0.1894,-0.0187,-0.0192,0.0035,0.1190,-0.1051,88.1371,0.0003,-0.0003,-0.0023
51.5001,0.0164,-0.0174,0.1907,-0.0189,-0.0190,0.0039,0.1184,-0.1045,88.1369,0.0004,-0.0003,-0.0023
51.6002,0.0164,-0.0174,0.1907,-0.0189,-0.0190,0.0039,0.1184,-0.1045,88.1369,0.0004,-0.0003,-0.0023
51.7003,0.0164,-0.0174,0.1907,-0.0189,-0.0190,0.0039,0.1184,-0.1045,88.1369,0.0004,-0.0003,-0.0023
51.8002,0.0164,-0.0174,0.1907,-0.0189,-0.0190,0.0039,0.1184,-0.1045,88.1369,0.0004,-0.0003,-0.0023
51.9003,0.0164,-0.0174,0.1907,-0.0189,-0.0190,0.0039,0.1184,-0.1045,88.1369,0.0004,-0.0003,-0.0023
52.0002,0.0164,-0.0174,0.1907,-0.0189,-0.0190,0.0039,0.1184,-0.1045,88.1369,0.0004,-0.0003,-0.0023
52.1003,0.0166,-0.0177,0.1910,-0.0196,-0.0191,0.0042,0.1182,-0.1041,88.1363,0.0004,-0.0003,-0.0023
52.2002,0.0166,-0.0177,0.1910,-0.0196,-0.0191,0.0042,0.1182,-0.1041,88.1363,0.0004,-0.0003,-0.0023
52.3002,0.0166,-0.0177,0.1910,-0.0196,-0.0191,0.0042,0.1182,-0.1041,88.1363,0.0004,-0.0003,-0.0023
52.4003,0.0166,-0.0177,0.1910,-0.0196,-0.0191,0.0042,0.1182,-0.1041,88.1363,0.0004,-0.0003,-0.0023
52.5002,0.0166,-0.0177,0.1910,-0.0196,-0.0191,0.0042,0.1182,-0.1041,88.1363,0.0004,-0.0003,-0.0023
52.6002,0.0163,-0.0174,0.1907,-0.0186,-0.0189,0.0035,0.1176,-0.1034,88.1356,0.0003,-0.0003,-0.0023
52.7002,0.0163,-0.0174,0.1907,-0.0186,-0.0189,0.0035,0.1176,-0.1034,88.1356,0.0003,-0.0003,-0.0023
52.8002,0.0163,-0.0174,0.1907,-0.0186,-0.0189,0.0035,0.1176,-0.1034,88.1356,0.0003,-0.0003,-0.0023
52.9002,0.0163,-0.0174,0.1907,-0.0186,-0.0189,0.0035,0.1176,-0.1034,88.1356,0.0003,-0.0003,-0.0023
53.0003,0.0163,-0.0174,0.1907,-0.0186,-0.0189,0.0035,0.1176,-0.1034,88.1356,0.0003,-0.0003,-0.0023
53.1002,0.0165,-0.0177,0.1898,-0.0192,-0.0190,0.0035,0.1172,-0.1031,88.1348,0.0003,-0.0003,-0.0023
53.2002,0.0165,-0.0177,0.1898,-0.0192,-0.0190,0.0035,0.1172,-0.1031,88.1348,0.0003,-0.0003,-0.0023
53.3002,0.0165,-0.0177,0.1898,-0.0192,-0.0190,0.0035,0.1172,-0.1031,88.1348,0.0003,-0.0003,-0.0023
53.4002,0.0165,-0.0177,0.1898,-0.0192,-0.0190,0.0035,0.1172,-0.1031,88.1348,0.0003,-0.0003,-0.0023
53.5002,0.0165,-0.0177,0.1898,-0.0192,-0.0190,0.0035,0.1172,-0.1031,88.1348,0.0003,-0.0003,-0.0023
53.6002,0.0165,-0.0177,0.1898,-0.0192,-0.0190,0.0035,0.1172,-0.1031,88.1348,0.0003,-0.0003,-0.0023
53.7003,0.0163,-0.0174,0.1901,-0.0195,-0.0189,0.0037,0.1164,-0.1025,88.1341,0.0003,-0.0003,-0.0023
53.8003,0.0163,-0.0174,0.1901,-0.0195,-0.0189,0.0037,0.1164,-0.1025,88.1341,0.0003,-0.0003,-0.0023
53.9003,0.0163,-0.0174,0.1901,-0.0195,-0.0189,0.0037,0.1164,-0.1025,88.1341,0.0003,-0.0003,-0.0023
54.0002,0.0163,-0.0174,0.1901,-0.0195,-0.0189,0.0037,0.1164,-0.1025,88.1341,0.0003,-0.0003,-0.0023
54.1002,0.0163,-0.0174,0.1901,-0.0195,-0.0189,0.0037,0.1164,-0.1025,88.1341,0.0003,-0.0003,-0.0023
54.2002,0.0165,-0.0176,0.1907,-0.0189,-0.0189,0.0031,0.1160,-0.1021,88.1332,0.0003,-0.0003,-0.0023
54.3002,0.0165,-0.0176,0.1907,-0.0189,-0.0189,0.0031,0.1160,-0.1021,88.1332,0.0003,-0.0003,-0.0023
54.4002,0.0165,-0.0176,0.1907,-0.0189,-0.0189,0.0031,0.1160,-0.1021,88.1332,0.0003,-0.0003,-0.0023
54.5002,0.0165,-0.0176,0.1907,-0.0189,-0.0189,0.0031,0.1160,-0.1021,88.1332,0.0003,-0.0003,-0.0023
54.6002,0.0165,-0.0176,0.1907,-0.0189,-0.0189,0.0031,0.1160,-0.1021,88.1332,0.0003,-0.0003,-0.0023
54.7002,0.0162,-0.0174,0.1898,-0.0192,-0.0187,0.0030,0.1154,-0.1015,88.1323,0.0003,-0.0003,-0.0023
54.8003,0.0162,-0.0174,0.1898,-0.0192,-0.0187,0.0030,0.1154,-0.1015,88.1323,0.0003,-0.0003,-0.0023
54.9002,0.0162,-0.0174,0.1898,-0.0192,-0.0187,0.0030,0.1154,-0.1015,88.1323,0.0003,-0.0003,-0.0023
55.0002,0.0162,-0.0174,0.1898,-0.0192,-0.0187,0.0030,0.1154,-0.1015,88.1323,0.0003,-0.0003,-0.0023
55.1002,0.0162,-0.0174,0.1898,-0.0192,-0.0187,0.0030,0.1154,-0.1015,88.1323,0.0003,-0.0003,-0.0023
55.2003,0.0164,-0.0177,0.1875,-0.0199,-0.0187,0.0027,0.1149,-0.1017,88.1317,0.0003,-0.0004,-0.0023
55.3002,0.0164,-0.0177,0.1875,-0.0199,-0.0187,0.0027,0.1149,-0.1017,88.1317,0.0003,-0.0004,-0.0023
55.4002,0.0164,-0.0177,0.1875,-0.0199,-0.0187,0.0027,0.1149,-0.1017,88.1317,0.0003,-0.0004,-0.0023
55.5002,0.0164,-0.0177,0.1875,-0.0199,-0.0187,0.0027,0.1149,-0.1017,88.1317,0.0003,-0.0004,-0.0023
55.6003,0.0164,-0.0177,0.1875,-0.0199,-0.0187,0.0027,0.1149,-0.1017,88.1317,0.0003,-0.0004,-0.0023
55.7003,0.0164,-0.0177,0.1875,-0.0199,-0.0187,0.0027,0.1149,-0.1017,88.1317,0.0003,-0.0004,-0.0023
55.8003,0.0161,-0.0174,0.1835,-0.0189,-0.0185,0.0012,0.1147,-0.1014,88.1313,0.0004,-0.0003,-0.0022
55.9003,0.0161,-0.0174,0.1835,-0.0189,-0.0185,0.0012,0.1147,-0.1014,88.1313,0.0004,-0.0003,-0.0022
56.0003,0.0161,-0.0174,0.1835,-0.0189,-0.0185,0.0012,0.1147,-0.1014,88.1313,0.0004,-0.0003,-0.0022
56.1003,0.0161,-0.0174,0.1835,-0.0189,-0.0185,0.0012,0.1147,-0.1014,88.1313,0.0004,-0.0003,-0.0022
56.2003,0.0161,-0.0174,0.1835,-0.0189,-0.0185,0.0012,0.1147,-0.1014,88.1313,0.0004,-0.0003,-0.0022
56.3003,0.0163,-0.0177,0.1802,-0.0195,-0.0187,0.0008,0.1143,-0.1006,88.1306,0.0003,-0.0002,-0.0023
56.4003,0.0163,-0.0177,0.1802,-0.0195,-0.0187,0.0008,0.1143,-0.1006,88.1306,0.0003,-0.0002,-0.0023
56.5002,0.0163,-0.0177,0.1802,-0.0195,-0.0187,0.0008,0.1143,-0.1006,88.1306,0.0003,-0.0002,-0.0023
56.6003,0.0163,-0.0177,0.1802,-0.0195,-0.0187,0.0008,0.1143,-0.1006,88.1306,0.0003,-0.0002,-0.0023
56.7002,0.0163,-0.0177,0.1802,-0.0195,-0.0187,0.0008,0.1143,-0.1006,88.1306,0.0003,-0.0002,-0.0023
56.8003,0.0161,-0.0175,0.1780,-0.0198,-0.0185,0.0006,0.1139,-0.1000,88.1295,0.0003,-0.0003,-0.0023
56.9002,0.0161,-0.0175,0.1780,-0.0198,-0.0185,0.0006,0.1139,-0.1000,88.1295,0.0003,-0.0003,-0.0023
57.0002,0.0161,-0.0175,0.1780,-0.0198,-0.0185,0.0006,0.1139,-0.1000,88.1295,0.0003,-0.0003,-0.0023
57.1003,0.0161,-0.0175,0.1780,-0.0198,-0.0185,0.0006,0.1139,-0.1000,88.1295,0.0003,-0.0003,-0.0023
57.2002,0.0161,-0.0175,0.1780,-0.0198,-0.0185,0.0006,0.1139,-0.1000,88.1295,0.0003,-0.0003,-0.0023
57.3002,0.0163,-0.0177,0.1747,-0.0190,-0.0186,-0.0008,0.1135,-0.0995,88.1284,0.0003,-0.0003,-0.0023
57.4004,0.0163,-0.0177,0.1747,-0.0190,-0.0186,-0.0008,0.1135,-0.0995,88.1284,0.0003,-0.0003,-0.0023
57.5003,0.0163,-0.0177,0.1747,-0.0190,-0.0186,-0.0008,0.1135,-0.0995,88.1284,0.0003,-0.0003,-0.0023
57.6002,0.0163,-0.0177,0.1747,-0.0190,-0.0186,-0.0008,0.1135,-0.0995,88.1284,0.0003,-0.0003,-0.0023
57.7002,0.0163,-0.0177,0.1747,-0.0190,-0.0186,-0.0008,0.1135,-0.0995,88.1284,0.0003,-0.0003,-0.0023
57.8002,0.0160,-0.0175,0.1722,-0.0194,-0.0184,-0.0009,0.1130,-0.0989,88.1277,0.0003,-0.0003,-0.0023
57.9003,0.0160,-0.0175,0.1722,-0.0194,-0.0184,-0.0009,0.1130,-0.0989,88.1277,0.0003,-0.0003,-0.0023
58.0002,0.0160,-0.0175,0.1722,-0.0194,-0.0184,-0.0009,0.1130,-0.0989,88.1277,0.0003,-0.0003,-0.0023
58.1002,0.0160,-0.0175,0.1722,-0.0194,-0.0184,-0.0009,0.1130,-0.0989,88.1277,0.0003,-0.0003,-0.0023
58.2002,0.0160,-0.0175,0.1722,-0.0194,-0.0184,-0.0009,0.1130,-0.0989,88.1277,0.0003,-0.0003,-0.0023
58.3002,0.0162,-0.0178,0.1706,-0.0199,-0.0185,-0.0009,0.1126,-0.0987,88.1264,0.0003,-0.0003,-0.0023
58.4002,0.0162,-0.0178,0.1706,-0.0199,-0.0185,-0.0009,0.1126,-0.0987,88.1264,0.0003,-0.0003,-0.0023
58.5003,0.0162,-0.0178,0.1706,-0.0199,-0.0185,-0.0009,0.1126,-0.0987,88.1264,0.0003,-0.0003,-0.0023
58.6002,0.0162,-0.0178,0.1706,-0.0199,-0.0185,-0.0009,0.1126,-0.0987,88.1264,0.0003,-0.0003,-0.0023
58.7003,0.0162,-0.0178,0.1706,-0.0199,-0.0185,-0.0009,0.1126,-0.0987,88.1264,0.0003,-0.0003,-0.0023
58.8003,0.0162,-0.0178,0.1706,-0.0199,-0.0185,-0.0009,0.1126,-0.0987,88.1264,0.0003,-0.0003,-0.0023
58.9002,0.0159,-0.0175,0.1687,-0.0189,-0.0183,-0.0019,0.1121,-0.0982,88.1258,0.0003,-0.0003,-0.0022
59.0002,0.0159,-0.0175,0.1687,-0.0189,-0.0183,-0.0019,0.1121,-0.0982,88.1258,0.0003,-0.0003,-0.0022
59.1003,0.0159,-0.0175,0.1687,-0.0189,-0.0183,-0.0019,0.1121,-0.0982,88.1258,0.0003,-0.0003,-0.0022
59.2002,0.0159,-0.0175,0.1687,-0.0189,-0.0183,-0.0019,0.1121,-0.0982,88.1258,0.0003,-0.0003,-0.0022
59.3002,0.0159,-0.0175,0.1687,-0.0189,-0.0183,-0.0019,0.1121,-0.0982,88.1258,0.0003,-0.0003,-0.0022
59.4003,0.0161,-0.0178,0.1669,-0.0195,-0.0185,-0.0020,0.1117,-0.0981,88.1252,0.0003,-0.0003,-0.0022
59.5002,0.0161,-0.0178,0.1669,-0.0195,-0.0185,-0.0020,0.1117,-0.0981,88.1252,0.0003,-0.0003,-0.0022
59.6002,0.0161,-0.0178,0.1669,-0.0195,-0.0185,-0.0020,0.1117,-0.0981,88.1252,0.0003,-0.0003,-0.0022
59.7002,0.0161,-0.0178,0.1669,-0.0195,-0.0185,-0.0020,0.1117,-0.0981,88.1252,0.0003,-0.0003,-0.0022
59.8002,0.0161,-0.0178,0.1669,-0.0195,-0.0185,-0.0020,0.1117,-0.0981,88.1252,0.0003,-0.0003,-0.0022
59.9002,0.0159,-0.0175,0.1643,-0.0198,-0.0182,-0.0022,0.1112,-0.0977,88.1243,0.0003,-0.0003,-0.0022
60.0002,0.0159,-0.0175,0.1643,-0.0198,-0.0182,-0.0022,0.1112,-0.0977,88.1243,0.0003,-0.0003,-0.0022
60.1003,0.0159,-0.0175,0.1643,-0.0198,-0.0182,-0.0022,0.1112,-0.0977,88.1243,0.0003,-0.0003,-0.0022
60.2002,0.0159,-0.0175,0.1643,-0.0198,-0.0182,-0.0022,0.1112,-0.0977,88.1243,0.0003,-0.0003,-0.0022
60.3002,0.0159,-0.0175,0.1643,-0.0198,-0.0182,-0.0022,0.1112,-0.0977,88.1243,0.0003,-0.0003,-0.0022
60.4002,0.0160,-0.0178,0.1613,-0.0191,-0.0184,-0.0034,0.1107,-0.0975,88.1237,0.0003,-0.0003,-0.0022
60.5002,0.0160,-0.0178,0.1613,-0.0191,-0.0184,-0.0034,0.1107,-0.0975,88.1237,0.0003,-0.0003,-0.0022
60.6002,0.0160,-0.0178,0.1613,-0.0191,-0.0184,-0.0034,0.1107,-0.0975,88.1237,0.0003,-0.0003,-0.0022
60.7002,0.0160,-0.0178,0.1613,-0.0191,-0.0184,-0.0034,0.1107,-0.0975,88.1237,0.0003,-0.0003,-0.0022
60.8002,0.0160,-0.0178,0.1613,-0.0191,-0.0184,-0.0034,0.1107,-0.0975,88.1237,0.0003,-0.0003,-0.0022
60.9002,0.0160,-0.0178,0.1613,-0.0191,-0.0184,-0.0034,0.1107,-0.0975,88.1237,0.0003,-0.0003,-0.0022
61.0002,0.0158,-0.0176,0.1593,-0.0193,-0.0182,-0.0035,0.1104,-0.0972,88.1228,0.0004,-0.0003,-0.0023
61.1002,0.0158,-0.0176,0.1593,-0.0193,-0.0182,-0.0035,0.1104,-0.0972,88.1228,0.0004,-0.0003,-0.0023
61.2003,0.0158,-0.0176,0.1593,-0.0193,-0.0182,-0.0035,0.1104,-0.0972,88.1228,0.0004,-0.0003,-0.0023
61.3002,0.0158,-0.0176,0.1593,-0.0193,-0.0182,-0.0035,0.1104,-0.0972,88.1228,0.0004,-0.0003,-0.0023
61.4003,0.0158,-0.0176,0.1593,-0.0193,-0.0182,-0.0035,0.1104,-0.0972,88.1228,0.0004,-0.0003,-0.0023
61.5003,0.0160,-0.0178,0.1588,-0.0198,-0.0183,-0.0033,0.1103,-0.0966,88.1216,0.0004,-0.0003,-0.0023
61.6002,0.0160,-0.0178,0.1588,-0.0198,-0.0183,-0.0033,0.1103,-0.0966,88.1216,0.0004,-0.0003,-0.0023
61.7003,0.0160,-0.0178,0.1588,-0.0198,-0.0183,-0.0033,0.1103,-0.0966,88.1216,0.0004,-0.0003,-0.0023
61.8002,0.0160,-0.0178,0.1588,-0.0198,-0.0183,-0.0033,0.1103,-0.0966,88.1216,0.0004,-0.0003,-0.0023
61.9002,0.0160,-0.0178,0.1588,-0.0198,-0.0183,-0.0033,0.1103,-0.0966,88.1216,0.0004,-0.0003,-0.0023
62.0003,0.0157,-0.0176,0.1581,-0.0188,-0.0181,-0.0040,0.1102,-0.0963,88.1206,0.0004,-0.0003,-0.0023
62.1002,0.0157,-0.0176,0.1581,-0.0188,-0.0181,-0.0040,0.1102,-0.0963,88.1206,0.0004,-0.0003,-0.0023
62.2002,0.0157,-0.0176,0.1581,-0.0188,-0.0181,-0.0040,0.1102,-0.0963,88.1206,0.0004,-0.0003,-0.0023
62.3002,0.0157,-0.0176,0.1581,-0.0188,-0.0181,-0.0040,0.1102,-0.0963,88.1206,0.0004,-0.0003,-0.0023
62.4002,0.0157,-0.0176,0.1581,-0.0188,-0.0181,-0.0040,0.1102,-0.0963,88.1206,0.0004,-0.0003,-0.0023
62.5004,0.0159,-0.0178,0.1566,-0.0194,-0.0182,-0.0039,0.1101,-0.0958,88.1196,0.0004,-0.0003,-0.0023
62.6002,0.0159,-0.0178,0.1566,-0.0194,-0.0182,-0.0039,0.1101,-0.0958,88.1196,0.0004,-0.0003,-0.0023
62.7004,0.0159,-0.0178,0.1566,-0.0194,-0.0182,-0.0039,0.1101,-0.0958,88.1196,0.0004,-0.0003,-0.0023
62.8002,0.0159,-0.0178,0.1566,-0.0194,-0.0182,-0.0039,0.1101,-0.0958,88.1196,0.0004,-0.0003,-0.0023
62.9002,0.0159,-0.0178,0.1566,-0.0194,-0.0182,-0.0039,0.1101,-0.0958,88.1196,0.0004,-0.0003,-0.0023
63.0002,0.0157,-0.0175,0.1543,-0.0196,-0.0181,-0.0041,0.1099,-0.0955,88.1185,0.0004,-0.0003,-0.0022
63.1003,0.0157,-0.0175,0.1543,-0.0196,-0.0181,-0.0041,0.1099,-0.0955,88.1185,0.0004,-0.0003,-0.0022
63.2003,0.0157,-0.0175,0.1543,-0.0196,-0.0181,-0.0041,0.1099,-0.0955,88.1185,0.0004,-0.0003,-0.0022
63.3003,0.0157,-0.0175,0.1543,-0.0196,-0.0181,-0.0041,0.1099,-0.0955,88.1185,0.0004,-0.0003,-0.0022
63.4003,0.0157,-0.0175,0.1543,-0.0196,-0.0181,-0.0041,0.1099,-0.0955,88.1185,0.0004,-0.0003,-0.0022
63.5003,0.0157,-0.0175,0.1543,-0.0196,-0.0181,-0.0041,0.1099,-0.0955,88.1185,0.0004,-0.0003,-0.0022
63.6002,0.0159,-0.0178,0.1523,-0.0189,-0.0183,-0.0050,0.1100,-0.0954,88.1174,0.0004,-0.0003,-0.0022
63.7003,0.0159,-0.0178,0.1523,-0.0189,-0.0183,-0.0050,0.1100,-0.0954,88.1174,0.0004,-0.0003,-0.0022
63.8002,0.0159,-0.0178,0.1523,-0.0189,-0.0183,-0.0050,0.1100,-0.0954,88.1174,0.0004,-0.0003,-0.0022
63.9002,0.0159,-0.0178,0.1523,-0.0189,-0.0183,-0.0050,0.1100,-0.0954,88.1174,0.0004,-0.0003,-0.0022
64.0003,0.0159,-0.0178,0.1523,-0.0189,-0.0183,-0.0050,0.1100,-0.0954,88.1174,0.0004,-0.0003,-0.0022
64.1002,0.0156,-0.0175,0.1519,-0.0191,-0.0180,-0.0048,0.1097,-0.0951,88.1164,0.0004,-0.0003,-0.0022
64.2003,0.0156,-0.0175,0.1519,-0.0191,-0.0180,-0.0048,0.1097,-0.0951,88.1164,0.0004,-0.0003,-0.0022
64.3002,0.0156,-0.0175,0.1519,-0.0191,-0.0180,-0.0048,0.1097,-0.0951,88.1164,0.0004,-0.0003,-0.0022
64.4003,0.0156,-0.0175,0.1519,-0.0191,-0.0180,-0.0048,0.1097,-0.0951,88.1164,0.0004,-0.0003,-0.0022
64.5003,0.0156,-0.0175,0.1519,-0.0191,-0.0180,-0.0048,0.1097,-0.0951,88.1164,0.0004,-0.0003,-0.0022
64.6002,0.0158,-0.0178,0.1539,-0.0198,-0.0182,-0.0040,0.1095,-0.0946,88.1153,0.0003,-0.0003,-0.0022
64.7002,0.0158,-0.0178,0.1539,-0.0198,-0.0182,-0.0040,0.1095,-0.0946,88.1153,0.0003,-0.0003,-0.0022
64.8002,0.0158,-0.0178,0.1539,-0.0198,-0.0182,-0.0040,0.1095,-0.0946,88.1153,0.0003,-0.0003,-0.0022
64.9003,0.0158,-0.0178,0.1539,-0.0198,-0.0182,-0.0040,0.1095,-0.0946,88.1153,0.0003,-0.0003,-0.0022
65.0002,0.0158,-0.0178,0.1539,-0.0198,-0.0182,-0.0040,0.1095,-0.0946,88.1153,0.0003,-0.0003,-0.0022
65.1002,0.0156,-0.0175,0.1558,-0.0187,-0.0180,-0.0040,0.1092,-0.0942,88.1143,0.0003,-0.0003,-0.0022
65.2003,0.0156,-0.0175,0.1558,-0.0187,-0.0180,-0.0040,0.1092,-0.0942,88.1143,0.0003,-0.0003,-0.0022
65.3003,0.0156,-0.0175,0.1558,-0.0187,-0.0180,-0.0040,0.1092,-0.0942,88.1143,0.0003,-0.0003,-0.0022
65.4003,0.0156,-0.0175,0.1558,-0.0187,-0.0180,-0.0040,0.1092,-0.0942,88.1143,0.0003,-0.0003,-0.0022
65.5003,0.0156,-0.0175,0.1558,-0.0187,-0.0180,-0.0040,0.1092,-0.0942,88.1143,0.0003,-0.0003,-0.0022
