t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,roll_rate,pitch_rate,yaw_rate
90.7000,0.0121,-0.0108,-1.3562,-0.0141,-0.0151,-0.0043,0.0903,-0.0656,90.9268,0.0003,-0.0002,-0.0002
90.8000,0.0121,-0.0108,-1.3562,-0.0141,-0.0151,-0.0043,0.0903,-0.0656,90.9268,0.0003,-0.0002,-0.0002
90.9000,0.0121,-0.0108,-1.3562,-0.0141,-0.0151,-0.0043,0.0903,-0.0656,90.9268,0.0003,-0.0002,-0.0002
90.9999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
91.0999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
91.1999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
91.3000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
91.3999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
91.4999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
91.6000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
91.7000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
91.7999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
91.9000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
92.0000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
92.1000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
92.2000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
92.3000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
92.3999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
92.5000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
92.6000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
92.7000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
92.8000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
92.9000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
93.0000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
93.0999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
93.1999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
93.2999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
93.4000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
93.5000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
93.6000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
93.6999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
93.7999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
93.9000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
94.0000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
94.0999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
94.1999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
94.3001,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
94.4000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
94.5000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
94.6000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
94.6999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
94.8000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
94.9000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
95.0000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
95.0999,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
95.2000,0.0121,-0.0109,-1.3372,-0.0143,-0.0152,-0.0041,0.0902,-0.0657,90.9186,0.0004,-0.0000,-0.0003
95.2999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
95.4000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
95.5000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
95.5999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
95.6999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
95.7999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
95.8999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.0000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.1000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.2000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.3000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.4000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.5000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.5999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.7000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.7999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.8999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
96.9999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
97.1000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
97.1999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
97.2999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
97.4000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
97.5001,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
97.6000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
97.7000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
97.7999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
97.9000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
97.9999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
98.0999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
98.2000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
98.3000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
98.4000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
98.5000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
98.5999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
98.7000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
98.8000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
98.9000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
99.0000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
99.1000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
99.2000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
99.3000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
99.3999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
99.5000,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
99.5999,0.0121,-0.0110,-1.3184,-0.0143,-0.0155,-0.0038,0.0898,-0.0651,90.9102,0.0003,-0.0003,-0.0002
99.7000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
99.8000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
99.8999,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
99.9999,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
100.1000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
100.1999,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
100.3000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
100.4000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
100.5000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
100.6000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
100.7001,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
100.8000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
100.8999,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
101.0000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
101.0999,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
101.2001,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
101.3000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
101.4000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
101.5000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
101.6000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
101.7000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
101.8000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
101.9000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
102.0000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
102.1000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
102.2000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
102.3000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
102.4000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
102.5001,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
102.6000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
102.7000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
102.8000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
102.9000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
103.0000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
103.1000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
103.2000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
103.3000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
103.4000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
103.5000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
103.6000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
103.7000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
103.8000,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
103.9001,0.0122,-0.0110,-1.2999,-0.0146,-0.0156,-0.0037,0.0898,-0.0657,90.9016,0.0003,-0.0003,-0.0001
104.0000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
104.1000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
104.2000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
104.3000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
104.4000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
104.5000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
104.6000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
104.7000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
104.8000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
104.9000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.0000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.1001,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.2001,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.3000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.4000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.5000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.5999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.7001,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.8000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.9000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
105.9999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
106.1000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
106.2000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
106.3000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
106.4000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
106.5001,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
106.6001,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
106.6999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
106.8000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
106.8999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
106.9999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
107.1000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
107.2000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
107.3000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
107.3999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
107.4999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
107.6000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
107.6999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
107.7999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
107.8999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
107.9999,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
108.1000,0.0123,-0.0112,-1.2817,-0.0148,-0.0156,-0.0038,0.0891,-0.0661,90.8932,0.0002,-0.0002,-0.0002
108.2000,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
108.2999,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
108.4000,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
108.4999,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
108.6000,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
108.7000,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
108.7999,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
108.9000,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
109.0000,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
109.1000,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
109.2001,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
109.3001,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
109.3999,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
109.5000,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
109.5999,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
109.7000,0.0123,-0.0113,-1.2637,-0.0150,-0.0155,-0.0037,0.0890,-0.0657,90.8856,0.0002,-0.0003,-0.0003
