scenario,condition,uncertainty,planner,resolution,seed,status,detail,t_initial_ms,t_first_solution_ms,n_replans,replan_ms_mean,replan_ms_max,initial_pct_budget,replan_pct_budget_max,realtime_ok,energy_planned_wh,energy_exec_wh,delta_e_wh,abs_delta_e_wh,e_air_wh,e_water_wh,e_transition_wh,length_planned_m,length_exec_m,n_waypoints,min_clearance_m,mission_time_s,wall_s
C5,K6,,rrt_star,,0,ENERGIA_INSUFICIENTE,"plan needs 0.49 Wh, available 10.24 Wh - reserve 10.0 Wh",5003.584238998883,170.91966800035152,0,,,10.816208856164861,,1,0.4883005877013165,nan,nan,,,,,46.260055676966836,nan,3,nan,nan,5.0060348070001055
C5,K6,,rrt_star,,1,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5005.323014000169,151.37614699960977,0,,,11.923771759311379,,1,0.44309775643366406,nan,nan,,,,,41.97768218845239,nan,4,nan,nan,5.007910983000329
C5,K6,,rrt_star,,2,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5006.237740999495,104.42139199949452,0,,,11.943589553349602,,1,0.442443374024177,nan,nan,,,,,41.91568806544835,nan,4,nan,nan,5.00879788400016
C5,K6,,rrt_star,,3,ENERGIA_INSUFICIENTE,"plan needs 0.45 Wh, available 10.23 Wh - reserve 10.0 Wh",5005.505297001946,119.71818800157052,0,,,11.71301535715498,,1,0.45108699711433803,nan,nan,,,,,42.73455762135834,nan,4,nan,nan,5.008077944999968
C5,K6,,rrt_star,,4,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5009.544188000291,78.60901700041723,0,,,11.999933174457908,,1,0.44065680379787847,nan,nan,,,,,41.74643404400954,nan,4,nan,nan,5.012143834999733
C5,K6,,rrt_star,,5,ENERGIA_INSUFICIENTE,"plan needs 0.46 Wh, available 10.23 Wh - reserve 10.0 Wh",5005.586522998783,128.46763000015926,0,,,11.557413945902951,,1,0.4571675539092738,nan,nan,,,,,43.31061037035227,nan,3,nan,nan,5.008108199999697
C5,K6,,rrt_star,,6,ENERGIA_INSUFICIENTE,"plan needs 0.47 Wh, available 10.24 Wh - reserve 10.0 Wh",5004.77070099987,132.30954299979203,0,,,11.217487071580264,,1,0.47094447125383393,nan,nan,,,,,44.61579201352111,nan,3,nan,nan,5.007668292000744
C5,K6,,rrt_star,,7,ENERGIA_INSUFICIENTE,"plan needs 0.45 Wh, available 10.23 Wh - reserve 10.0 Wh",5006.798085001719,149.97650300210807,0,,,11.676489853989526,,1,0.45261492111542084,nan,nan,,,,,42.879308316197765,nan,4,nan,nan,5.009372545999213
C5,K6,,rrt_star,,8,ENERGIA_INSUFICIENTE,"plan needs 0.45 Wh, available 10.23 Wh - reserve 10.0 Wh",5003.770826999244,114.94106099780765,0,,,11.71075626531016,,1,0.4510176777234786,nan,nan,,,,,42.72799052117168,nan,3,nan,nan,5.00634915199953
C5,K6,,rrt_star,,9,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5005.11961400116,102.67907500019646,0,,,12.013866098463431,,1,0.4397570084000453,nan,nan,,,,,41.66119026947797,nan,3,nan,nan,5.007519889000832
C5,K6,,rrt_star,,10,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5005.551152999033,77.77471800000058,0,,,11.913422181234642,,1,0.4435029035139992,nan,nan,,,,,42.016064543431504,nan,4,nan,nan,5.007760546999634
C5,K6,,rrt_star,,11,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5007.786226000462,122.56867500036606,0,,,12.033605808188709,,1,0.4392695469792044,nan,nan,,,,,41.61500971381936,nan,4,nan,nan,5.009991749999244
C5,K6,,rrt_star,,12,ENERGIA_INSUFICIENTE,"plan needs 0.45 Wh, available 10.22 Wh - reserve 10.0 Wh",5005.299807000483,46.47121600100945,0,,,11.754896301383184,,1,0.44946138894299065,nan,nan,,,,,42.58055263670438,nan,3,nan,nan,5.007490305999454
C5,K6,,rrt_star,,14,ENERGIA_INSUFICIENTE,"plan needs 0.45 Wh, available 10.23 Wh - reserve 10.0 Wh",5004.346236999481,92.83144800065202,0,,,11.700507779151348,,1,0.45146463487685295,nan,nan,,,,,42.7703338304387,nan,3,nan,nan,5.006481554999482
C5,K6,,rrt_star,,13,ENERGIA_INSUFICIENTE,"plan needs 0.45 Wh, available 10.22 Wh - reserve 10.0 Wh",5008.365656001843,118.15705500157492,0,,,11.82256044021099,,1,0.4471627122721684,nan,nan,,,,,42.362783267889654,nan,5,nan,nan,5.010588272998575
C5,K6,,rrt_star,,15,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5005.377480001698,80.99921400207677,0,,,12.056336959676445,,1,0.43823045294266977,nan,nan,,,,,41.516569226147666,nan,4,nan,nan,5.00762906700038
C5,K6,,rrt_star,,16,ENERGIA_INSUFICIENTE,"plan needs 0.48 Wh, available 10.24 Wh - reserve 10.0 Wh",5002.850208999007,77.33922499937762,0,,,11.096189063900086,,1,0.4759099093671249,nan,nan,,,,,45.08620194004342,nan,3,nan,nan,5.005060972998763
C5,K6,,rrt_star,,17,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5003.133924999929,60.931275998882484,0,,,11.99029655296606,,1,0.4404466383623979,nan,nan,,,,,41.72652363433243,nan,3,nan,nan,5.005285935998472
C5,K6,,rrt_star,,18,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5004.906813001071,73.02915100081009,0,,,12.02992034304903,,1,0.4391514690746609,nan,nan,,,,,41.60382338602051,nan,4,nan,nan,5.007176618999438
C5,K6,,rrt_star,,19,ENERGIA_INSUFICIENTE,"plan needs 0.46 Wh, available 10.23 Wh - reserve 10.0 Wh",5003.859611000735,115.17578100028913,0,,,11.521372159444775,,1,0.45843947565586013,nan,nan,,,,,43.43110822002885,nan,3,nan,nan,5.0059912859996984
C5,K6,,rrt_star,,20,ENERGIA_INSUFICIENTE,"plan needs 0.45 Wh, available 10.23 Wh - reserve 10.0 Wh",5004.579004000334,95.25865400064504,0,,,11.66650694004564,,1,0.4528014424571692,nan,nan,,,,,42.89697875910024,nan,4,nan,nan,5.006710188999932
C5,K6,,rrt_star,,21,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5004.901191998215,62.10163399919111,0,,,11.941214844314432,,1,0.44241321566504666,nan,nan,,,,,41.912830957741264,nan,3,nan,nan,5.006985006000832
C6,K1,,astar,4.0,0,SUCESSO,replanner setup 1.59s,914.8604849997355,914.8604849997355,0,,,1.141062973726662,,1,3.815033425961792,4.154579136383736,-0.33954571042194415,0.33954571042194415,2.8338072868778434,1.0318829606169748,0.18888888888888888,210.11838072197807,211.44289000915563,10,1.1558844055783064,148.8000000000001,2.791865904999213
C5,K6,,rrt_star,,22,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5005.198130000281,70.39963000170246,0,,,12.088165761294768,,1,0.4370609070976357,nan,nan,,,,,41.40577014609181,nan,4,nan,nan,5.007329976000619
C5,K6,,rrt_star,,23,ENERGIA_INSUFICIENTE,"plan needs 0.46 Wh, available 10.23 Wh - reserve 10.0 Wh",5005.151145000127,98.65452400117647,0,,,11.447610915217322,,1,0.46151246200001,nan,nan,,,,,43.72223324210621,nan,3,nan,nan,5.007245943999806
C6,K1,,astar,4.0,1,SUCESSO,replanner setup 1.61s,891.4077289973648,891.4077289973648,0,,,1.1367470070857781,,1,3.8087690569493255,4.1417669603568035,-0.3329979034074779,0.3329979034074779,2.8592913825595994,0.993586688908281,0.18888888888888888,207.27777039841624,208.57201866384938,10,1.7008708924811815,144.40000000000035,2.7362989480006945
C6,K1,,astar,4.0,2,SUCESSO,replanner setup 1.58s,866.2829150016478,866.2829150016478,0,,,1.0890206833993505,,1,3.8899258101615906,4.225636839690099,-0.33571102952850884,0.33571102952850884,2.90822490743556,1.0174119322545156,0.2,209.2700885877725,210.55865468961434,10,1.081958144111014,147.0000000000002,2.6931838519994926
C5,K6,,rrt_star,,24,ENERGIA_INSUFICIENTE,"plan needs 0.47 Wh, available 10.24 Wh - reserve 10.0 Wh",5004.264043000148,93.37902400147868,0,,,11.224009999243245,,1,0.4706231295599219,nan,nan,,,,,44.585349116203126,nan,3,nan,nan,5.006471090000559
C5,K6,,rrt_star,,25,ENERGIA_INSUFICIENTE,"plan needs 0.45 Wh, available 10.22 Wh - reserve 10.0 Wh",5005.091838998851,77.27164999960223,0,,,11.813255349279364,,1,0.4472224074156912,nan,nan,,,,,42.36843859727601,nan,4,nan,nan,5.00736594099908
C5,K6,,rrt_star,,26,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5008.530694998626,85.0045159986621,0,,,11.914516204968466,,1,0.4437261496250843,nan,nan,,,,,42.037214175007975,nan,5,nan,nan,5.010860300000786
C5,K6,,rrt_star,,27,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5004.683465000198,80.92121499976201,0,,,11.904134595931277,,1,0.44377198465847073,nan,nan,,,,,42.04155644132882,nan,3,nan,nan,5.006895489999806
C5,K6,,rrt_star,,28,ENERGIA_INSUFICIENTE,"plan needs 0.44 Wh, available 10.22 Wh - reserve 10.0 Wh",5005.400095000368,90.5062950005231,0,,,12.036179136128881,,1,0.43896637116313597,nan,nan,,,,,41.58628779440236,nan,4,nan,nan,5.007698004999838
C5,K6,,rrt_star,,29,ENERGIA_INSUFICIENTE,"plan needs 0.47 Wh, available 10.23 Wh - reserve 10.0 Wh",5003.439837002588,126.67140500161622,0,,,11.239475356662746,,1,0.46989815353839026,nan,nan,,,,,44.51666717732119,nan,3,nan,nan,5.005564131999563
C6,K1,,rrt_star,,0,SUCESSO,,15019.439891995717,405.49056599411415,0,,,19.826915980092842,,1,4.188848094804891,4.912491817826207,-0.7236437230213157,0.7236437230213157,4.074110805495603,0.35504767899727036,0.3333333333333333,204.64746673796625,208.1717284857994,11,1.4681952347528533,107.20000000000098,15.186674882999796
C6,K1,,rrt_star,,1,SUCESSO,,15017.043347999788,378.5671959994943,0,,,19.343153610004308,,1,4.1616702428476104,4.648062507347304,-0.48639226449969364,0.48639226449969364,3.9766930649721948,0.382480553486213,0.18888888888888888,203.69628673766698,206.21138781281786,9,1.8666343838406085,112.00000000000105,15.18013166199853
C6,K1,,rrt_star,,2,SUCESSO,,15019.631298000604,405.4801340025733,0,,,19.346055143861353,,1,3.916096619455131,4.496328717924626,-0.5802320984694944,0.5802320984694944,3.669415931043582,0.5380238979921559,0.18888888888888888,198.3072782100089,201.11591794726078,13,1.4306185096231347,114.40000000000109,15.235669259000133
C6,K1,,rrt_star,,3,SUCESSO,,15015.88881400312,504.0527950040996,0,,,18.269019236174607,,1,3.8444861459272333,4.552921167001546,-0.7084350210743131,0.7084350210743131,3.606550516243644,0.6463706507578917,0.2,200.05227120991464,202.7321556555373,11,1.145834182597913,123.80000000000122,15.200890876998528
C6,K1,,astar,2.0,0,SUCESSO,replanner setup 11.57s,6201.428701999248,6201.428701999248,0,,,7.629259075212436,,1,3.7783619797833037,4.151225565616961,-0.37286358583365775,0.37286358583365775,2.8730657900743206,0.9892708866537282,0.18888888888888888,207.77225414433087,209.42218381250737,10,1.3425286630929105,145.2000000000003,18.060045374000765
C6,K1,,rrt_star,,5,SUCESSO,,15017.076345000532,422.9119779993198,0,,,19.62989833863362,,1,4.204515434261464,4.80722744201101,-0.6027120077495463,0.6027120077495463,4.227104504303789,0.28012293770721935,0.2,199.75775339900792,202.52402372842087,10,1.1823791170830487,98.80000000000086,15.167246962999343
C6,K1,,rrt_star,,4,SUCESSO,,15017.863691997263,421.2276359976386,0,,,19.326598978128377,,1,4.213978739276388,4.8864576612649895,-0.6724789219886018,0.6724789219886018,4.035273569446065,0.42340631404114504,0.2777777777777778,206.20272688653444,208.8059850675218,10,1.4489896806940066,115.6000000000011,15.20333742799994
C6,K1,,rrt_star,,6,SUCESSO,,15013.685726000404,656.9666490013333,0,,,18.712189010787398,,1,4.237068285083115,5.059885041645051,-0.8228167565619362,0.8228167565619362,4.146827540577477,0.4741686121786729,0.28888888888888886,211.2781609248613,214.70178754836874,10,1.5034322919279406,118.00000000000114,15.189066263001223
C6,K1,,rrt_star,,8,SUCESSO,,15020.218217001457,470.7440170022892,0,,,19.807513059871372,,1,4.25051717215635,4.836062030454254,-0.5855448582979044,0.5855448582979044,4.28980515568721,0.2573679858781521,0.18888888888888888,201.53904788750316,204.13290196732146,11,1.2582309911018035,97.80000000000085,15.168367969999963
C6,K1,,rrt_star,,7,SUCESSO,,15017.648899998676,718.7771179978881,0,,,18.822319679692402,,1,4.484200191407964,5.02776868221621,-0.5435684908082461,0.5435684908082461,4.354075076828099,0.37369360538811114,0.2,216.4306355438274,219.45935819993056,9,1.3867291866358964,110.00000000000102,15.186832466000851
C6,K1,,astar,2.0,2,SUCESSO,replanner setup 11.18s,6342.1245780009485,6342.1245780009485,0,,,8.024603008214891,,1,3.6296439397276017,4.2073026359933205,-0.5776586962657189,0.5776586962657189,2.817160567258242,0.9623642909572776,0.2777777777777778,205.47154350249613,208.21462475940476,10,1.3087794461751714,144.60000000000034,17.764100921000136
C6,K1,,astar,2.0,1,SUCESSO,replanner setup 11.55s,6350.618107002447,6350.618107002447,0,,,7.686243245908714,,1,3.7783940145836175,4.154650774411416,-0.3762567598277986,0.3762567598277986,2.8611032103944534,0.9935475640169402,0.2,207.4949157994574,209.17179580173848,10,1.0917276300093355,145.0000000000003,18.186658115999307
C6,K1,,rrt_star,,9,SUCESSO,,15015.002287002062,439.5954170049663,0,,,18.640416154217768,,1,3.9649000011133597,4.536339839647499,-0.5714398385341393,0.5714398385341393,3.769397418296419,0.47805353246219295,0.18888888888888888,199.52129938243593,203.10418491385875,11,1.205830903408002,117.80000000000113,15.218487188998552
C6,K1,,rrt_star,,10,SUCESSO,,15016.472944998895,449.44224900064,0,,,19.398777350042455,,1,4.01848635119613,4.641557440376013,-0.6230710891798825,0.6230710891798825,3.7697613643223193,0.5495738538314655,0.2222222222222222,203.95613316121032,206.75518705369217,12,1.6707248868056959,124.60000000000123,15.238378910999018
C6,K1,,rrt_star,,11,SUCESSO,,15020.039766999616,434.99475499993423,0,,,18.171466376792708,,1,4.364392812055366,5.01354924347977,-0.6491564314244043,0.6491564314244043,4.209484027224578,0.3096207718107478,0.34444444444444444,209.45865620666024,212.68874881042714,12,1.2279732164293473,104.40000000000094,15.192967244998727
C6,K1,,rrt_star,,12,SUCESSO,,15016.837441000462,455.68185900083336,0,,,19.617933928783003,,1,4.230500179049954,4.895875034181599,-0.6653748551316454,0.6653748551316454,4.239186742445886,0.35668829173571776,0.2,205.18495970498662,208.5092264246416,9,1.1977902478410152,106.60000000000097,15.184966390999762
C6,K1,,rrt_star,,14,SUCESSO,,15014.83363800071,505.07959600145114,0,,,19.0063910575561,,1,4.309658943263884,4.893958651949988,-0.5842997086861041,0.5842997086861041,4.352070281688955,0.25299948137214495,0.18888888888888888,203.77852649810967,207.26965683119664,10,1.107703431824397,98.20000000000086,15.16883099900042
C6,K1,,rrt_star,,13,SUCESSO,,15013.756559998,577.2634990007646,0,,,18.69876794954527,,1,4.126931960766053,4.728095071513037,-0.6011631107469837,0.6011631107469837,3.8192956358340586,0.586577213456749,0.2222222222222222,209.8630624717005,213.48203335656254,10,1.3590853415529596,121.20000000000118,15.231106670998997
C6,K1,,rrt_star,,17,SUCESSO,,15014.451279999776,556.2031789995672,0,,,19.46680867413626,,1,4.324581720964392,4.985759833055542,-0.6611781120911493,0.6611781120911493,4.207055162173406,0.31759355977103026,0.3111111111111111,207.80648442906784,210.67520019093354,9,1.0286642171739313,104.40000000000094,15.157720760000302
C6,K1,,rrt_star,,15,SUCESSO,,15024.429720999251,528.3420089999709,0,,,19.337317757877276,,1,4.270555669997862,4.759684416852674,-0.4891287468548118,0.4891287468548118,4.140408919568101,0.3081643861734632,0.2111111111111111,203.99658861694283,205.66257939247436,12,1.0563324984785325,101.6000000000009,15.204458178001005
C6,K1,,rrt_star,,18,SUCESSO,,15014.477895998425,707.2421029988618,0,,,13.914565799317357,,1,4.231714703245759,4.658654838198927,-0.42694013495316785,0.42694013495316785,3.7167843198555737,0.6418705183433349,0.2,215.110320378241,217.18878836602548,9,1.320924691008885,124.60000000000123,15.194890991000648
C6,K1,,rrt_star,,16,SUCESSO,,15014.539160998538,412.2176809996745,0,,,19.222865419447402,,1,3.9372189070868364,4.52137262304911,-0.5841537159622732,0.5841537159622732,3.5488121377093695,0.4781160408952946,0.34444444444444444,198.8270831638805,201.4991918670755,11,1.2238126607428192,117.40000000000113,15.215376320998985
C6,K1,,rrt_star,,19,SUCESSO,,15015.869654998824,490.074805000404,0,,,19.121838268187975,,1,4.1088154594212964,4.798766618305696,-0.6899511588843996,0.6899511588843996,4.103495799207583,0.3952708190981097,0.2,200.44043864410105,203.49860188634003,10,1.0363021086808035,108.000000000001,15.176845763000529
C6,K1,,rrt_star,,20,SUCESSO,,15013.903017999837,495.0781609986734,0,,,17.661441593984296,,1,4.508587800262621,5.1570710025939235,-0.6484832023313025,0.6484832023313025,4.563451195928218,0.2936198066657075,0.2,215.60246565410094,219.44194865869744,10,1.3035824504304747,108.400000000001,15.185072111999034
C6,K2,,astar,4.0,0,SUCESSO,replanner setup 1.55s,832.7158630017948,832.7158630017948,15,27.727666200250194,48.868292000406655,1.0386078035783417,0.18285344980533175,1,3.815033425961792,4.892615514285997,-1.0775820883242049,1.0775820883242049,3.1708887134697226,1.02107008753835,0.5006567132778905,210.11838072197807,216.21729417041982,10,1.1558844055783064,159.01591499300326,4.075302637998902
C6,K2,,astar,4.0,1,SUCESSO,replanner setup 1.52s,858.2694009965053,858.2694009965053,20,26.227916000152618,57.91123700146272,1.0918200461558671,0.22100979965894596,1,3.823902345821139,4.893563169976365,-1.0696608241552257,1.0696608241552257,3.0022199497360815,1.0279826071290366,0.7133606131112173,210.4890561504351,211.92258307815524,10,1.5753703324737907,159.32455832000255,4.12688170599904
C6,K2,,astar,4.0,2,SUCESSO,replanner setup 1.52s,834.4428820000758,834.4428820000758,18,24.824386722179447,48.09667900008208,1.0489939739971874,0.18138974228924604,1,3.900162403775636,4.924332594202546,-1.0241701904269105,1.0241701904269105,3.4063033113193146,1.0278507404386612,0.3401785424445431,210.23987114068208,215.42598771650205,10,1.081958144111014,158.44683896099878,4.17665767499966
C6,K1,,rrt_star,,21,SUCESSO,,15026.710301001003,639.2174630000227,0,,,18.964882512545753,,1,4.643756644602563,5.328614167791604,-0.6848575231890406,0.6848575231890406,4.6916383303267875,0.3258647263536999,0.2111111111111111,222.97210565276765,227.08599402795727,13,1.546990691209146,110.60000000000103,15.207804228000896
C6,K1,,rrt_star,,23,SUCESSO,,15016.293243998007,491.95171700011997,0,,,18.427214857039292,,1,4.159845808657835,4.667923738410476,-0.5080779297526412,0.5080779297526412,4.01517976747892,0.3527439709315549,0.2,202.28549068241296,205.138184717802,10,1.457732190155351,110.40000000000103,15.181047947999105
C6,K1,,rrt_star,,22,SUCESSO,,15017.835303000538,514.0368699994724,0,,,18.031673495650494,,1,3.9615204101769734,4.459830498873355,-0.4983100886963818,0.4983100886963818,3.481125833414323,0.6898157765701376,0.18888888888888888,206.48862127541855,209.22135531532066,11,1.1949075026289355,125.20000000000124,15.242197911999028
C6,K1,,rrt_star,,24,SUCESSO,,15019.630517002952,488.68367500108434,0,,,17.97751190811569,,1,3.993162350688719,4.357534130558443,-0.3643717798697246,0.3643717798697246,3.468965112882361,0.5774579065649714,0.2111111111111111,203.2440133145892,204.24787490837096,13,1.06598040739282,119.40000000000116,15.231941267000366
C6,K1,,rrt_star,,25,SUCESSO,,15018.662669999685,558.9329249996808,0,,,17.969807248602287,,1,4.370734018157412,4.6635508317797525,-0.29281681362234036,0.29281681362234036,4.087981517224528,0.28668042566633545,0.18888888888888888,205.37319253733187,205.97796641268513,10,1.7329981464858166,99.00000000000087,15.188253252999857
C6,K1,,rrt_star,,26,SUCESSO,,15018.324630002098,460.9832020032627,0,,,18.92483988494534,,1,4.309537450389583,4.905932148551715,-0.5963946981621318,0.5963946981621318,4.279308975435936,0.3266231731157815,0.2,207.62218612236143,211.34793936687583,11,1.5369648625061143,104.60000000000095,15.189287691000573
C6,K1,,rrt_star,,27,SUCESSO,,15015.804747999937,358.9914010008215,0,,,19.504816971746042,,1,3.789255042738014,4.390794999540885,-0.6015399568028714,0.6015399568028714,3.2374414451601043,0.6700202210474435,0.3333333333333333,198.30255211851232,201.25652325767845,10,1.6154647783793474,122.6000000000012,15.216326467001636
C6,K1,,rrt_star,,28,SUCESSO,,15020.020161000502,478.56955799943535,0,,,19.531283939618955,,1,3.8887459031387213,4.571419163806682,-0.6826732606679604,0.6826732606679604,3.4886447657056805,0.5883299536565556,0.34444444444444444,200.1193175793283,203.10450516373808,12,1.1243436466658072,119.60000000000116,15.226232519000405
C6,K1,,rrt_star,,29,SUCESSO,,15015.543862000413,416.3438879986643,0,,,19.293466318373792,,1,3.8056056723996887,4.406590168539686,-0.600984496139997,0.600984496139997,3.246504273018889,0.7767525621874543,0.23333333333333334,201.52836053754686,203.44960740689612,11,1.134251738496972,130.00000000000117,15.252650717999131
C6,K2,,astar,2.0,0,SUCESSO,replanner setup 11.21s,5973.297128997729,5973.297128997729,22,35.48754631827416,176.28239599980589,7.348601994836229,0.6506101097549349,1,3.768424708566467,6.5584327303808845,-2.7900080218144176,2.7900080218144176,4.069448245050064,0.9926264311643278,1.096358054166578,207.29116939813252,224.2705403915979,10,1.3571139735461637,181.98072601900023,19.378967006001403
C6,K2,,astar,2.0,2,SUCESSO,replanner setup 11.10s,6055.147004997707,6055.147004997707,11,42.900615090647165,165.2384129993152,7.661494231764792,0.6272216745598406,1,3.6198037981803863,4.6717631645578654,-1.051959366377479,1.051959366377479,2.729602870075794,0.9632720083710744,0.8788882861109717,204.99516138126396,206.81910642847197,10,1.5239969168866683,154.0719067659969,18.842856881999978
C6,K2,,astar,2.0,1,SUCESSO,replanner setup 11.17s,5951.202950001971,5951.202950001971,21,40.62654514287022,296.5464240005531,7.20282541144259,1.076743039890568,1,3.7783940145836175,6.19541331180795,-2.417019297224333,2.417019297224333,3.7107131115709273,0.9935129922370437,1.1411872080000547,207.4949157994574,221.11490106769511,10,1.0917276300093355,176.2531574479988,19.402038861999245
C6,K2,,rrt_star,,1,SUCESSO,,15011.44197100075,317.77087800219306,12,40.21391433328366,106.66467400005786,19.335938588164847,0.41217790868645915,1,4.155087360323772,5.259676834582617,-1.1045894742588453,1.1045894742588453,4.345230660924524,0.3836597206025972,0.38078645305548786,203.37759758627155,212.659091599154,9,1.176157412025311,121.68256697200059,16.56087308899987
C6,K2,,rrt_star,,3,SUCESSO,,15013.637919000757,391.3009999996575,14,34.571266714270415,112.76898399955826,18.963503255725236,0.427310490653443,1,3.838005170363912,4.852012148211892,-1.0140069778479797,1.0140069778479797,3.8602551756014605,0.6425370776104622,0.24921989499996725,200.54749905961052,205.67192591864926,10,1.401366584148946,129.48399773400098,16.397582865000004
C6,K2,,rrt_star,,0,SUCESSO,,15012.48814399878,400.4643259995646,16,54.08509125015826,280.8957490015018,19.81773909171077,1.1124175977266755,1,3.9470413756124905,5.7404510121189825,-1.793409636506492,1.793409636506492,3.6757271167237096,0.5918093683951985,1.3229145270000622,202.0880395528185,213.95995525093193,11,1.529866042056274,140.2653614600031,17.161073658999157
C6,K2,,rrt_star,,2,SUCESSO,,15014.948573003494,396.27335400109587,12,69.1619571668222,278.7571039989416,19.340023553989397,1.077160324120175,1,3.8796062142606367,4.96267935639864,-1.0830731421380033,1.0830731421380033,3.7980139535389807,0.5381887069151583,0.42647669594449933,196.5406686352902,202.7953786130538,11,1.5790569893547888,121.02994348600303,17.024072905998764
C6,K2,,rrt_star,,5,SUCESSO,,15015.580346002025,410.43236900259217,7,31.573227999355627,36.93622500031779,19.6279428109676,0.14484597236742158,1,4.204515434261464,5.393201215395892,-1.1886857811344278,1.1886857811344278,4.809669869947488,0.2802223339485333,0.20330901149987363,199.75775339900792,205.79126050783108,10,1.1823724266856932,108.22101259599648,16.355817419000232
C6,K2,,rrt_star,,8,SUCESSO,,15016.422426997451,452.9712669991568,9,38.96012677756112,92.01225499964494,19.802507462816077,0.36401613803002153,1,4.219752412197964,5.280081683365023,-1.0603292711670589,1.0603292711670589,4.582639831777403,0.26100037219872935,0.2864414793888904,200.04957522363694,205.59601488007567,10,1.5362954639470359,104.55064114099899,16.632887014000517
C6,K2,,rrt_star,,6,SUCESSO,,15013.070670998786,612.7960810008517,13,41.21011692278933,117.27568700007396,18.711422441828095,0.43849688775254453,1,4.210765661678726,5.655724098490363,-1.4449584368116364,1.4449584368116364,4.285637639807163,0.4794075128499152,0.6406789458332747,210.00475874246382,215.9539421550004,10,1.0893888606903537,127.33573151999752,16.73832154199954
C6,K2,,rrt_star,,7,SUCESSO,,15014.074733002417,417.3240740001347,16,36.584381499892515,100.44852600003651,18.81784000952298,0.3776904654616238,1,4.346195597376438,5.462277379331122,-1.1160817819546844,1.1160817819546844,4.478130534730473,0.37287372321173456,0.5112731213889169,209.74952888817222,213.78500218667276,9,1.518672440222809,117.3853501039994,16.707142635999844
C6,K2,,rrt_star,,4,SUCESSO,,15013.27946800302,403.60326600239205,20,37.62393400011206,109.96045600040816,19.320699506633648,0.4245267529704263,1,4.179229955961579,5.515778552951339,-1.3365485969897604,1.3365485969897604,3.7688522683742613,0.41864192629923797,1.2282843582778393,204.5202988507629,208.08153246290763,10,2.0078664797581323,127.1524786800035,16.951201570000194
C6,K2,,rrt_star,,9,SUCESSO,,15012.668782996116,288.5962389955239,8,38.84088637505556,102.1028799987107,18.637519219209903,0.38026770905676593,1,3.93027265147077,4.765142390163112,-0.8348697386923414,0.8348697386923414,3.99411808990986,0.4790487516421552,0.19197554861109692,197.84494410000445,202.52228960298595,11,1.1359934430823357,121.71072709100163,16.559758531000625
C6,K2,,rrt_star,,11,SUCESSO,,15021.512426999834,411.9225609993009,13,36.098538307739474,115.16798199954792,18.173248022653407,0.41799578663949877,1,4.363692240921544,6.012594430966241,-1.648902190044697,1.648902190044697,4.20422151931504,0.3053666329844797,1.3530062786667258,209.42472573794657,216.95540712063726,12,1.1193014457886168,121.8692809980018,16.799871827999596
C6,K2,,rrt_star,,10,SUCESSO,,15019.48700399953,450.2133559981303,13,53.79097523081537,256.87593699876743,19.40267101133611,0.9955225424786969,1,4.186081575631692,4.939877393787869,-0.7537958181561768,0.7537958181561768,3.7347523169891312,0.6645299502986234,0.3905951265000921,201.86696278856863,209.86106917365206,12,1.5371245341282371,138.69928267800125,16.951444796999567
C6,K2,,rrt_star,,13,SUCESSO,,15012.826859998313,539.5784689990251,13,51.198487230626945,138.3588789994974,18.697610061811613,0.5169540138403227,1,3.9635207473665752,4.979287408799373,-1.015766661432798,1.015766661432798,3.8495060421154155,0.5875893501285291,0.39219201655541835,201.95190669809762,206.58345926443215,10,1.5795267740754078,125.06558033399938,16.89110433099995
C6,K2,,rrt_star,,12,SUCESSO,,15016.348129001926,400.68994400280644,11,88.8782242727757,330.31429500078957,19.617294693624764,1.294563660394723,1,4.2479197480534365,5.649502937699031,-1.4015831896455948,1.4015831896455948,5.118665124486236,0.20261165093501826,0.22822616227777973,203.52663801606192,221.3993246603615,11,1.1771334834583809,106.5776604670015,17.084767192998697
